date_time,Hospitals,Offices,Restaurants,Schools,Shops,SFH,MFH,temperature,signal
 01/10  13:00:00,0.000331812,0.000209753,0.000491918,0.000352095,0.00012112,0.0008293,0.000146032,-1.2,73.23
 01/10  14:00:00,0.000330134,0.000227604,0.000270977,0.000254185,6.95101E-05,0.000508763,0.000130722,0.7,72.58
 01/10  15:00:00,0.000337268,0.000548971,1.28637E-07,0.000592641,9.65649E-05,0,0,2,72.57
 01/10  16:00:00,0.000328128,0.000591509,1.27716E-07,0.000465288,9.44345E-05,0,0,2.5,73.18
 01/10  17:00:00,0.000295292,0.000393135,1.47352E-07,0.000505016,0.00014266,0,8.38381E-05,2,74.36
 01/10  18:00:00,0.000305545,0.000174015,1.8068E-07,9.01598E-05,0.000142148,0.001025818,0.000632243,1.8,80.02
 01/10  19:00:00,0.000242751,0,0.000157337,2.16637E-06,0.000116305,0.000946997,0.000528218,1.6,79.49
 01/10  20:00:00,0.000237332,0,0.000121267,0,2.15047E-05,0.000897282,0.000437523,1.4,77.33
 01/10  21:00:00,0.000234098,0,0.000300564,0.000207597,3.85073E-06,0.001050913,0.000504056,1.2,70.93
 01/10  22:00:00,0.000182481,0,0.000546318,0,0,0.001188072,0.00056482,1,67.08
 01/10  23:00:00,0.00020269,0.000536205,0.000459688,0,3.16777E-05,0,8.12159E-05,0.8,64.75
 01/10  24:00:00,0.000212383,0.000606263,0.000478401,0.000434761,0.000181761,0,0.000210925,0.6,56.95
 01/11  01:00:00,0.000229317,0.000645968,0.000489138,0.000457273,0.000181761,0,0.000253701,0.3,63.44
 01/11  02:00:00,0.00024235,0.000683467,0.000498719,0.000476647,0.000181761,0,0.000291988,0.1,57.01
 01/11  03:00:00,0.00025471,0.000713552,0.000506045,0.000496301,0.000181761,2.14029E-05,0.000320723,-0.2,56.04
 01/11  04:00:00,0.000264404,0.000737257,0.000511859,0.000511153,0.000181761,4.79912E-05,0.000342337,-0.2,52.93
 01/11  05:00:00,0.000271459,0.000755812,0.000515554,0.000521958,0.000181761,8.78157E-05,0.000355032,-0.3,52.45
 01/11  06:00:00,0.000314728,0.000774432,0.000519776,3.95077E-05,0,0.000128553,0.000359298,-0.4,53.81
 01/11  07:00:00,0.000324902,0.00079131,0.000522982,0.000463052,3.54779E-05,0.001841469,0.000908334,-0.5,64.19
 01/11  08:00:00,0.000407606,0.000475499,3.80404E-06,0.000260032,6.48946E-05,0.001499423,0.000663867,-0.5,69.6
 01/11  09:00:00,0.000417278,0.000555683,0.00017503,0.000600487,7.02785E-05,2.72418E-06,0.000150597,-0.3,70.81
 01/11  10:00:00,0.000397414,0.000904915,0.000174695,0.00070659,8.70631E-05,0,0.000257937,0.8,70.52
 01/11  11:00:00,0.000330826,0.000984182,0.000189234,0.000607606,9.2745E-05,0,0.000250102,0.8,70.56
 01/11  12:00:00,0.000260573,0.000671271,0.000390723,0.00044941,0.000103887,0,0.000232743,1.7,70.68
 01/11  13:00:00,0.000226577,0.000342576,0.00051722,0.000357446,0.000125573,0.001098599,0.000733492,2.8,70.34
 01/11  14:00:00,0.000201974,0.000349245,0.00031151,0.000248729,7.77879E-05,0.000622007,0.000475097,3.7,70
 01/11  15:00:00,0.000180254,0.000580575,7.51126E-08,0.0001962,7.39802E-05,0,5.21838E-05,3.4,69.99
 01/11  16:00:00,0.000185602,0.000659414,1.08487E-07,0.000316398,0.000128159,0,0.00016787,2.9,68.24
 01/11  17:00:00,0.000200869,0.000460421,1.54116E-07,0.000377068,0.000119066,0,0.000222604,2.3,68.97
 01/11  18:00:00,0.000226449,0.000162255,1.78954E-07,2.81263E-05,0.00014766,0.001185398,0.000768983,1.8,69.65
 01/11  19:00:00,0.000171821,5.81866E-07,0.000132115,4.81348E-07,0.000112254,0.001052319,0.000614734,1.4,69.66
 01/11  20:00:00,0.000150099,0,0.00011332,0.00011926,2.45959E-05,0.000991315,0.000495185,1,69.53
 01/11  21:00:00,0.000169164,0,0.000332842,0,3.22663E-05,0.001151801,0.000554691,0.6,69.62
 01/11  22:00:00,0.000161684,0.000564797,0.000452933,0,0,0.001288007,0.000614775,0.1,66.5
 01/11  23:00:00,0.000122182,0.000641901,0.00048061,0,0,0,0.000113965,-0.3,66.08
 01/11  24:00:00,0.000150731,0.000697736,0.000500647,0.000436645,0.000181761,0,0.0002462,-0.9,63.9
 01/12  01:00:00,0.000178707,0.000763379,0.00052629,0.00049398,0.000181761,2.64132E-06,0.000307518,-1.7,62.18
 01/12  02:00:00,0.000205772,0.000842283,0.000556776,0.000557118,0.000181761,3.93299E-05,0.000349855,-2.9,57.05
 01/12  03:00:00,0.000233124,0.000920615,0.000587857,0.000623444,0.000181761,0.000111869,0.00037633,-4,54.67
 01/12  04:00:00,0.000254932,0.000981738,0.000611489,0.000676381,0.000181761,0.00020532,0.000398374,-5.3,53.39
 01/12  05:00:00,0.000273578,0.001031291,0.000630564,0.000717208,0.000181761,0.000293198,0.000416879,-5.2,53.01
 01/12  06:00:00,0.000290636,2.66409E-05,0,0.000758471,0.000181761,0.000357468,0.000423593,-5.9,52.68
 01/12  07:00:00,0.0003722,0.000162579,2.33881E-06,0.000795422,0.000181761,0.002104875,0.000986544,-6.4,53.08
 01/12  08:00:00,0.000413004,0.000604343,2.00106E-05,0.000703633,0.000444294,0.001776319,0.000739313,-6.9,55.78
 01/12  09:00:00,0.000433732,0.000741755,0.000221198,0.00106389,0.000111396,6.42937E-05,0.000200477,-7.1,58.55
 01/12  10:00:00,0.000467695,0.00117219,0.000220728,0.000801812,0.000108629,1.11119E-05,0.000326754,-7.4,61.32
 01/12  11:00:00,0.000439722,0.001400684,0.000263076,0.0007452,0.000105473,0,0.000347731,-7.7,63.21
 01/12  12:00:00,0.000396521,0.000981969,0.000466175,0.000769323,0.000303264,0,0.00035101,-8,63.98
 01/12  13:00:00,0.000347385,0.000625524,0.000744485,0.00068732,0.000122915,0.000759043,0.000914981,-8.3,61.99
 01/12  14:00:00,0.000357581,0.000675702,0.000469861,0.000510945,0.000121401,0.000366243,0.000627645,-8.5,60.6
 01/12  15:00:00,0.000377464,0.001188614,4.23129E-05,0.000386071,7.54727E-05,0,0.000137715,-8.7,58.13
 01/12  16:00:00,0.000351105,0.001236979,1.78127E-05,0.000597886,8.2492E-05,0,0.000267848,-8.4,58.04
 01/12  17:00:00,0.000354703,0.000860545,8.51428E-06,0.000607523,0.00010204,0,0.000333069,-8.5,60.53
 01/12  18:00:00,0.000350825,0.000370888,3.33227E-05,0.000416521,0.000115958,0.001068349,0.000913762,-8.6,60.57
 01/12  19:00:00,0.000297465,1.26464E-05,0.000228946,1.45895E-05,9.33829E-05,0.001085715,0.000754958,-8.7,63.04
 01/12  20:00:00,0.000266303,1.04522E-05,0.000198837,0,4.92873E-05,0.001067783,0.000625139,-8.9,61.15
 01/12  21:00:00,0.000290662,3.10047E-06,0.000393071,0,0,0.001258286,0.000684676,-9,57.71
 01/12  22:00:00,0.000246515,1.95227E-05,0.000638312,0.000706485,0.000181761,0.001416121,0.000748809,-9.2,53.96
 01/12  23:00:00,0.000299603,4.14727E-05,0.000173859,0.000755161,0.000181761,0,0.000198489,-8.5,56.5
 01/12  24:00:00,0.000274268,0.001260604,0.000703994,0.000799487,0.000181761,0,0.000353039,-8.2,53.97
 01/13  01:00:00,0.000294176,0.001275531,0.000708456,0.00081978,0.000181761,2.75804E-05,0.000414215,-7.8,53.9
 01/13  02:00:00,0.000300315,0.001276963,0.000703672,0.000822156,0.000181761,7.35154E-05,0.00045461,-7.3,52.07
 01/13  03:00:00,0.000304535,0.001273427,0.000696505,0.000819261,0.000183531,0.000137484,0.000480367,-6.8,49.06
 01/13  04:00:00,0.000309005,0.001268128,0.000689646,0.000818834,0.000309003,0.000219529,0.000498727,-6.4,47.06
 01/13  05:00:00,0.0003131,0.001266106,0.00068527,0.000820104,0.000477361,0.000298288,0.000510925,-6.1,43.43
 01/13  06:00:00,0.000315597,0.00126791,0.000681698,8.43213E-05,0,0.00034926,0.000511859,-5.8,39.09
 01/13  07:00:00,0.00038746,0.001265836,0.000677914,0.000173845,8.15906E-05,0.002089595,0.001084309,-5.6,26.81
 01/13  08:00:00,0.00042816,0.00025407,1.47871E-05,0.000176358,4.81834E-05,0.001735913,0.000820812,-5.3,37.53
 01/13  09:00:00,0.000379026,0.000204946,0.000210403,0.000172039,0.001095342,3.41675E-05,0.000250527,-5.1,39.78
 01/13  10:00:00,0.000401228,0.000155189,0.000200456,0.000154324,0.000588769,4.90492E-06,0.000388725,-3.4,46.24
 01/13  11:00:00,0.000371922,8.66799E-05,0.000220213,0.000135783,0.000979371,0,0.000409645,-1.8,48.47
 01/13  12:00:00,0.000315043,9.0459E-05,0.000405204,0.000112098,0.001060639,0,0.000409658,-0.2,47.92
 01/13  13:00:00,0.000326549,9.15662E-05,0.000562462,0.000106857,0.000117595,0.000475622,0.000989774,1.1,54.09
 01/13  14:00:00,0.00028255,6.97274E-05,0.000339832,9.15295E-05,9.97024E-05,0.000266016,0.000697513,2.3,53.83
 01/13  15:00:00,0.00025814,2.52568E-05,8.17257E-06,8.48988E-05,8.66075E-05,0,0.000179212,2.9,52.83
 01/13  16:00:00,0.000271333,3.42363E-05,6.16871E-07,9.26197E-05,8.47036E-05,0,0.000324228,2.9,53.64
 01/13  17:00:00,0.000274845,8.34089E-05,4.5857E-09,0.000106082,8.02532E-05,0,0.000386185,2,54.45
 01/13  18:00:00,0.000305342,0.00014334,1.45807E-05,0.000125719,0.00016046,0.000751347,0.000971571,0.9,57.05
 01/13  19:00:00,0.000240103,0.000151626,0.000188406,0.000119647,9.3011E-05,0.000758304,0.000797166,0.8,58.77
 01/13  20:00:00,0.000188636,7.47764E-05,0.00015578,6.14076E-05,2.22389E-05,0.000718773,0.00066488,0.7,57.02
 01/13  21:00:00,0.000190361,0.000105817,0.000333691,7.83949E-05,0,0.000889874,0.000714114,0.6,53.63
 01/13  22:00:00,0.000162406,0.00104157,0.000534313,8.65871E-05,0,0.001020545,0.000762079,0.5,52.06
 01/13  23:00:00,0.000181605,0.001065626,0.000555066,0.000595696,0.000181761,0,0.000197776,0.4,52.95
 01/13  24:00:00,0.000189785,0.001085036,0.000566703,0.000595536,0.000181761,0,0.000349146,0.2,52.63
 01/14  01:00:00,0.000207031,0.001118946,0.000585196,0.000605234,0.000181761,0,0.00040271,-0.3,48.92
 01/14  02:00:00,0.000222131,0.001161845,0.000606102,0.000617312,0.000181761,0,0.000436071,-0.9,40.91
 01/14  03:00:00,0.000236804,0.001205869,0.000626391,0.000630452,0.000211336,0,0.0004552,-1.5,42.1
 01/14  04:00:00,0.000248998,0.001235259,0.000640978,0.000642439,0.000436041,1.23584E-06,0.000466457,-1.8,38.06
 01/14  05:00:00,0.000258553,0.001257713,0.000652057,0.000649987,0.000727614,2.59569E-05,0.000474012,-2.1,39.05
 01/14  06:00:00,0.000277528,0.001282087,0.000662773,0.000658569,0.001159848,4.61017E-05,0.000472785,-2.4,48.12
 01/14  07:00:00,0.000324619,0.001301518,0.000671047,0.000172481,0.000139208,0.001688761,0.001038194,-2.6,55.32
 01/14  08:00:00,0.000343469,0.000300063,7.59238E-06,0.000167143,0,0.001366061,0.00077772,-2.9,62.91
 01/14  09:00:00,0.000326151,0.000228103,2.24403E-06,0.000167365,0,0,0.000223135,-2.6,65.96
 01/14  10:00:00,0.000333431,0.000147191,7.40922E-08,0.00016516,0,1.16634E-05,0.00036146,-2.1,65.98
 01/14  11:00:00,0.000322157,5.11469E-05,0,0.000159122,0,1.09597E-05,0.000387038,-2.1,66.22
 01/14  12:00:00,0.000301253,2.18689E-05,0,0.000157445,0,7.046E-07,0.000392241,-2.1,66.27
 01/14  13:00:00,0.000308229,6.19351E-06,0,0.000160635,0,0.00151564,0.000966659,-0.8,65.51
 01/14  14:00:00,0.000300158,0,0,0.000154523,0,0.000981347,0.000679292,0.2,65.15
 01/14  15:00:00,0.00030282,0,0,0.0001546,0,0,0.000165817,0.9,64.57
 01/14  16:00:00,0.000276275,0,0,0.000157712,0,0,0.000306949,1.2,64.83
 01/14  17:00:00,0.000292063,0,0,0.000159089,0,0,0.000363806,0.9,64.17
 01/14  18:00:00,0.000335539,1.80725E-05,0,0.000166526,0,0.001500551,0.000943918,0.2,65.98
 01/14  19:00:00,0.000290132,2.34639E-05,0,0.000165299,0,0.001298961,0.00076703,-0.4,69.97
 01/14  20:00:00,0.000232157,1.14503E-06,0,0.000119484,0,0.001213315,0.000639802,-1,69.17
 01/14  21:00:00,0.000245938,9.4159E-06,0,0.000136437,0,0.001366122,0.00069067,-1.6,66.23
 01/14  22:00:00,0.000247817,1.86604E-05,0,0.000141748,0,0.001489915,0.000741654,-2.2,62.28
 01/14  23:00:00,0.000278105,3.49038E-05,0,0.000147678,0,0,0.000183693,-2.8,61.39
 01/14  24:00:00,0.000264644,0.001061818,0.000612554,0.000741771,0.000275076,2.02656E-05,0.000336108,-3.4,57.06
 01/15  01:00:00,0.000286366,0.001095734,0.000629947,0.000758151,0.000440602,6.71048E-05,0.000398241,-3.9,57.68
 01/15  02:00:00,0.000299893,0.001127085,0.000643803,0.000788512,0.00080997,0.000136099,0.00044698,-4.4,55.37
 01/15  03:00:00,0.00031173,0.001164209,0.000658255,0.000808956,0.001388251,0.000222908,0.000485677,-5,53.56
 01/15  04:00:00,0.000322029,0.001193174,0.00066825,0.000821374,0.002157766,0.000303829,0.000514715,-5.3,53.26
 01/15  05:00:00,0.000330562,0.001216241,0.000676781,0.00083403,0.002749963,0.000363771,0.000536595,-5.6,53.23
 01/15  06:00:00,0.000337864,0.00013801,5.59548E-08,0.000846719,0.003341303,0.00039367,0.000548567,-5.9,54.35
 01/15  07:00:00,0.000344517,0.000252235,9.16829E-06,0.000269604,0.000803115,0.002114272,0.001134532,-6.1,59.85
 01/15  08:00:00,0.000514616,0.000721979,2.92923E-05,0.000745948,0.002885313,0.00180013,0.000875931,-6.3,66.99
 01/15  09:00:00,0.000483521,0.00085234,0.000226662,0.00103312,0.001684809,0.000110314,0.000292272,-6.3,69.56
 01/15  10:00:00,0.000490933,0.001303141,0.000242823,0.001088526,0.004118238,0.000216835,0.000414185,-5.2,69.02
 01/15  11:00:00,0.000440217,0.00125669,0.000224327,0.000896056,0.003764619,0.00020269,0.000377678,-4.3,69.28
 01/15  12:00:00,0.000423045,0.000954982,0.000459665,0.000932693,0.004009138,0.000182073,0.00035173,-3.1,67.19
 01/15  13:00:00,0.000377635,0.000537592,0.00073073,0.00096767,0.002781603,0.001960986,0.000894495,-2.2,66.52
 01/15  14:00:00,0.000347322,0.000587658,0.000386477,0.000742058,0.001790831,0.001488792,0.000406669,-1.8,66.05
 01/15  15:00:00,0.00036939,0.001063431,3.07035E-05,0.000629985,0.00210998,4.83244E-06,0,-1.8,65.91
 01/15  16:00:00,0.000331258,0.000956724,6.79352E-06,0.000904787,0.001784996,6.90826E-05,0,-2.2,64.16
 01/15  17:00:00,0.000324522,0.0007529,6.26192E-06,0.000822675,0.000569902,0.000177807,0,-2.9,65.39
 01/15  18:00:00,0.000356951,0.000355334,2.31693E-05,0.000286491,0.000213466,0.002008142,0.000555363,-3.6,68.77
 01/15  19:00:00,0.000287545,3.64772E-05,0.000212077,0.000165983,7.90636E-05,0.001770333,0.0006121,-3.8,70.63
 01/15  20:00:00,0.000248019,0,0.000185661,6.30971E-05,2.49096E-05,0.001632424,0.000572805,-4,70.1
 01/15  21:00:00,0.000257304,4.38606E-06,0.000398895,0.000384062,3.30298E-06,0.00176103,0.000674211,-4.2,69.01
 01/15  22:00:00,0.000243788,2.04939E-05,0.000586859,0.000757275,0.000181761,0.001882384,0.000765735,-4.4,66.19
 01/15  23:00:00,0.000222361,4.22309E-05,0.000137645,0.000770857,0.000309983,7.15628E-05,0.000227232,-4.6,63.09
 01/15  24:00:00,0.000240829,0.001160215,0.000651792,0.000767568,0.000639796,0.000272325,0.000382134,-4.7,62.12
 01/16  01:00:00,0.000253636,0.001186869,0.000669166,0.000761876,0.00112603,0.000342546,0.000438352,-4.7,59.9
 01/16  02:00:00,0.000263003,0.001214576,0.000679343,0.000753832,0.001729672,0.000394705,0.000472168,-4.7,55.12
 01/16  03:00:00,0.000271641,0.001235509,0.000687782,0.000742403,0.002281938,0.000454729,0.000491262,-4.6,53.91
 01/16  04:00:00,0.000278343,0.001253027,0.0006941,0.000734083,0.002724775,0.000502166,0.000502262,-4.5,53.19
 01/16  05:00:00,0.0002841,0.001266908,0.000699134,0.000728678,0.003062621,0.0005432,0.000509446,-4.5,52.86
 01/16  06:00:00,0.000303996,0.000135941,0,0.000723056,0.003415542,0.000561875,0.000508642,-4.4,55.1
 01/16  07:00:00,0.000361398,0.000250277,5.34619E-06,0.000506637,0.00114913,0.002300539,0.001077734,-4.4,62.01
 01/16  08:00:00,0.00040423,0.000718656,2.65874E-05,0.000307489,0.00265948,0.002045702,0.000811621,-4.3,66.69
 01/16  09:00:00,0.000406679,0.0008833,0.000240767,0.000798388,0.001195635,0.000195521,0.000243412,-4,68.05
 01/16  10:00:00,0.000414304,0.001222739,0.000238532,0.000945426,0.00374136,0.000187699,0.000389375,-2.4,70.1
 01/16  11:00:00,0.000394568,0.001042748,0.000195233,0.000899446,0.003833952,4.4323E-05,0.000417494,-0.7,70.17
 01/16  12:00:00,0.000338006,0.00061136,0.000419193,0.000704066,0.002555577,1.34031E-05,0.000423931,0.8,70.18
 01/16  13:00:00,0.000321135,0.000162855,0.000551897,0.00043341,0.000461212,0.00149336,0.000971716,1.7,70.11
 01/16  14:00:00,0.000308022,0.000145102,0.000311194,0.000660635,0.000443044,0.000763216,0.000432782,2,64.95
 01/16  15:00:00,0.000316465,0.000241145,1.02248E-07,0.000766027,0.000103434,0,0,2.3,62.38
 01/16  16:00:00,0.000319971,0.000251477,1.32085E-07,0.000702705,9.46513E-05,0,0,1.7,62.97
 01/16  17:00:00,0.000329231,0.000154751,1.2107E-07,0.000637594,0.000107476,0,6.43942E-06,1.2,63.7
 01/16  18:00:00,0.00032375,4.17073E-05,0,0.00044986,0.000183825,0.001179724,0.000630414,0.3,69.2
 01/16  19:00:00,0.000262938,0,0.000142782,6.85939E-05,8.26521E-05,0.001080319,0.000555911,0,70.74
 01/16  20:00:00,0.000225747,0,0.000112565,5.35227E-06,5.17945E-05,0.001024744,0.000479492,-0.2,70.08
 01/16  21:00:00,0.000247107,5.88249E-07,0.00032292,1.80153E-05,0,0.001189367,0.000559359,-0.4,65.41
 01/16  22:00:00,0.000225157,0,0.000474511,2.972E-05,0,0.001324386,0.000629089,-0.7,55.16
 01/16  23:00:00,0.000210803,0.000477318,0.000484373,0.000532919,0.000181761,0,0.000124049,-0.9,55.36
 01/16  24:00:00,0.000189302,0.000574576,0.000505082,0.000532619,0.000181761,0,0.00026001,-1.1,52.9
 01/17  01:00:00,0.000209601,0.000644315,0.000523528,0.000547775,0.000181761,8.45512E-06,0.000322046,-1.6,54.86
 01/17  02:00:00,0.000221673,0.000710183,0.000542395,0.000556913,0.000181761,4.88919E-05,0.000370784,-2,54.35
 01/17  03:00:00,0.000232268,0.000772158,0.000560583,0.000565559,0.000181761,0.000112747,0.00040656,-2.4,54.43
 01/17  04:00:00,0.000241198,0.000820977,0.000572876,0.000578614,0.000181761,0.000193385,0.000430488,-2.6,54.41
 01/17  05:00:00,0.00024928,0.00086124,0.00058335,0.000588337,0.000181761,0.000266935,0.000447465,-2.8,52.3
 01/17  06:00:00,0.000256672,0.00089629,0.000592904,0.000596051,0.000181761,0.000311103,0.000454103,-3,55.2
 01/17  07:00:00,0.000263003,0.000121235,2.21419E-06,0.000606272,0.000181761,0.002036996,0.001023644,-3.1,56.83
 01/17  08:00:00,0.000439173,0.000454108,4.37624E-06,0.000311741,0.000630938,0.001711332,0.000771913,-3.3,65.98
 01/17  09:00:00,0.000382966,0.000683012,0.000229447,0.000811842,0.000586893,2.34063E-05,0.000214753,-3,71.69
 01/17  10:00:00,0.000400955,0.000889072,0.000190591,0.000766801,5.99122E-05,1.40754E-06,0.000304067,-0.9,71.15
 01/17  11:00:00,0.000366635,0.000769571,0.000167824,0.000759727,0.001459303,0,0.00025737,1.1,71.02
 01/17  12:00:00,0.000315976,0.000398688,0.000351383,0.000603025,0.000136707,0,0.000161809,2.9,65.98
 01/17  13:00:00,0.000292071,4.55773E-05,0.000470817,0.000551373,0.000119022,0.000511862,0.000429372,4.3,64.1
 01/17  14:00:00,0.000264756,2.37945E-05,0.000203884,0.000720326,0.000124295,0.000221925,4.7205E-05,5.3,64.71
 01/17  15:00:00,0.000298247,9.93466E-05,1.9546E-07,0.000455317,8.0236E-05,0,0,5.6,62.83
 01/17  16:00:00,0.000294529,0.000127031,1.16689E-07,0.000704134,0.000105562,0,0,4.7,62.46
 01/17  17:00:00,0.000258353,8.11259E-05,1.45613E-07,0.000645989,0.000110697,0,0,3.5,63.13
 01/17  18:00:00,0.000284697,6.80896E-06,0,0.000181204,0.000151083,0.000635171,0.000148058,2.2,68.87
 01/17  19:00:00,0.00022876,6.51496E-07,0.000102566,0.000100565,0.000103074,0.000674307,0.00033807,1.9,72.87
 01/17  20:00:00,0.000181753,0,8.04356E-05,2.23302E-06,4.74106E-05,0.000646709,0.000324618,1.6,72.45
 01/17  21:00:00,0.000206912,0,0.000241564,0.000250918,3.22688E-06,0.000836412,0.00042438,1.3,71
 01/17  22:00:00,0.000203504,0,0.000416841,5.57584E-06,0,0.00097821,0.000523496,0.9,63.53
 01/17  23:00:00,0.000145869,0,5.81488E-05,1.87096E-05,0,0,7.22328E-05,0.6,62.94
 01/17  24:00:00,0.000162244,0.000154625,0.000390671,0.000440544,0.000181761,0,0.00021365,0.3,61.05
 01/18  01:00:00,0.000174414,0.000242401,0.000404504,0.000435832,0.000181761,0,0.00025564,-0.1,60.82
 01/18  02:00:00,0.000183928,0.000297531,0.000411119,0.000436032,0.000181761,0,0.000291118,-0.4,56.44
 01/18  03:00:00,0.000192449,0.000342584,0.000417582,0.000444464,0.000181761,0,0.000316954,-0.8,54.64
 01/18  04:00:00,0.000198879,0.000385585,0.00042446,0.000435072,0.000181761,0,0.000333959,-1,51.89
 01/18  05:00:00,0.000204735,0.000417891,0.000428971,0.000428458,0.000181761,1.24247E-05,0.000345755,-1.2,50.24
 01/18  06:00:00,0.000255831,0,0,0.000426177,0.000181761,3.51624E-05,0.000349837,-1.4,55.87
 01/18  07:00:00,0.000302211,0,0,0.000425672,0.000181761,0.001661337,0.000895637,-1.5,65.58
 01/18  08:00:00,0.000321394,0.000342975,2.70723E-07,0.000536792,0.000584699,0.001336146,0.00065265,-1.6,73.05
 01/18  09:00:00,0.000360259,0.000430272,0.000156961,0.000651545,0.000139321,0,0.000140434,-1.2,77.03
 01/18  10:00:00,0.000359831,0.000745108,0.000153258,0.000644692,0.000149555,0,0.000251065,1.4,75.2
 01/18  11:00:00,0.000337962,0.000772334,0.000151543,0.000511282,0.000115571,0,0.000279819,3.5,73.94
 01/18  12:00:00,0.00031451,0.000491479,0.000291165,0.000528248,0.000120694,0,0.000285749,5.9,71.94
 01/18  13:00:00,0.000318685,0.000276507,0.000460364,0.000321413,0.000149763,0.000381776,0.000774811,7.3,68.88
 01/18  14:00:00,0.000281692,0.0002976,0.000315119,0.000522861,0.000123819,0.000138839,0.000247176,7.9,68
 01/18  15:00:00,0.000245348,0.000603878,1.04355E-07,0.000432027,9.70181E-05,0,0,7.7,68.89
 01/18  16:00:00,0.000235184,0.000553834,1.19795E-07,0.000456921,8.4083E-05,0,0,7.1,70.14
 01/18  17:00:00,0.000236299,0.000408927,1.38965E-07,0.000452876,7.50245E-05,0,0,5.8,72.59
 01/18  18:00:00,0.00022137,0.000148162,4.35318E-08,0.00010854,0.000121716,0.000424793,0.000352238,4.4,78.11
 01/18  19:00:00,0.000178353,0,0.000114582,3.24521E-05,0.000114014,0.00050542,0.000379678,4.2,79.01
 01/18  20:00:00,0.000156037,0,8.83401E-05,0.000173487,5.01543E-05,0.00048498,0.000330769,4,73.02
 01/18  21:00:00,0.000146942,0,0.000286801,0,0,0.000681305,0.000412449,3.9,68.8
 01/18  22:00:00,0.000166928,0,0.000338067,0.000275506,0.000181761,0.000807916,0.000482094,3.7,65.57
 01/18  23:00:00,8.58744E-05,0.000277241,0.000346811,0.000287724,0.000181761,0,3.48013E-05,3.5,65.32
 01/18  24:00:00,0.000105506,0.00032019,0.000354771,0.000299425,0.000181761,0,0.000152193,3.3,63.44
 01/19  01:00:00,0.000119701,0.000341331,0.000358851,0.000311592,0.000181761,0,0.000191286,3.2,64.69
 01/19  02:00:00,0.000132787,0.000359808,0.000360716,0.000322813,0.000181761,0,0.000227409,3,61.58
 01/19  03:00:00,0.000144731,0.000378426,0.000364582,0.000333111,0.000181761,0,0.000255646,2.9,58.06
 01/19  04:00:00,0.000154121,0.000391476,0.000364903,0.000342735,0.000181761,0,0.000275967,2.8,54.51
 01/19  05:00:00,0.00016133,0.00039825,0.000363467,0.000349052,0.000181761,0,0.000292353,2.8,53.03
 01/19  06:00:00,0.000169267,0,0,0.000353203,0.000181761,0,0.000298865,2.7,53.94
 01/19  07:00:00,0.000175785,2.58557E-05,4.07231E-08,0.000359695,0.000181761,0.001310296,0.000840038,2.7,57.09
 01/19  08:00:00,0.000331043,0.000324224,0,0.000222685,8.71358E-05,0.001044014,0.000607208,2.6,62.64
 01/19  09:00:00,0.000327325,0.000420061,0.000134232,0.000549186,9.58876E-05,0,0.000105004,2.8,66.26
 01/19  10:00:00,0.000313068,0.000656733,0.000134609,0.000568385,8.65434E-05,0,0.000151321,3.1,67.83
 01/19  11:00:00,0.00024972,0.000688874,0.000134279,0.000535408,0.000113162,0,3.88101E-05,3,67.11
 01/19  12:00:00,0.000197045,0.000435709,0.000274578,0.000372808,0.000114061,0,0,3.6,66.72
 01/19  13:00:00,0.000210907,0.000200488,0.000341979,0.000326052,0.000134942,0.000813175,0.00010287,3.8,65.7
 01/19  14:00:00,0.000214501,0.000229197,0.000212291,0.000187392,0.00015877,0.000347729,3.25738E-05,5.6,64.09
 01/19  15:00:00,0.000209986,0.000405484,2.15443E-07,0.000254219,8.44598E-05,0,0,6.7,63.57
